102136881109929885939,,,,,,,,,,,http://www.youtube.com/channel/UC3OjVV_eOuaLFHRVvPhcxyQ,
113863674317494307797,,,,,,,,,,,http://www.youtube.com/user/yknip1208,
109334856771323104982,,,,,,,,,,,http://www.youtube.com/user/breadsasa,
109484139702439516596,,,,,,,,,,,http://www.youtube.com/user/EternalChaos54,
105774718778616150593,,,,,,,,,,,http://www.youtube.com/channel/UCB19QflPUGd5iUrXYlLmMmA,
111867549117983525241,,,,,,,,,,,http://www.youtube.com/user/cytmos,
115951905710072399584,http://www.facebook.com/s613home,,,,,,,,,,http://www.youtube.com/user/s6l3home,
110356488025922357921,http://www.facebook.com/evenchange4,http://twitter.com/evenchange4,,,,,,,,,http://www.youtube.com/user/evenchange4,https://github.com/evenchange4
105875747550926470449,,,,,,,,,,,http://www.youtube.com/user/sinkerplus,
116512547431352064848,,,,,,,,,,,http://www.youtube.com/user/mnicnc404,
105816017376295434018,,,,,,,,,,,http://www.youtube.com/channel/UCZb7Q_YtlSAZ8u3WME6CTcA,
115763956625233148295,,,,,,,,,,,,
114121568883654169497,,,,,,,,,,,,
101942974436125184362,,,,,,,,,,,http://www.youtube.com/user/eeeagle1227,
118221493010683827294,,,,,,,,,,,http://www.youtube.com/channel/UCdnFBSuoBm1KCT4ForepV2Q,
102390174362462612626,,,,,,,,,,,http://www.youtube.com/user/s920406,
116983386826086814754,,,,,,,,,,,http://www.youtube.com/channel/UCI7m4KP43l6BOTlKVltC4Ig,
115362585411502508043,,,,,,,,,,,http://www.youtube.com/user/kong2kang,
101999312811742357913,,,,,,,,,,,,
116520321764525573780,,,,,,,,,,,http://www.youtube.com/channel/UCfhHB7jFQLvcgcdtn9ZqwXA,
109675028280981323746,,,,,,,,,,,http://www.youtube.com/channel/UCluN9oZGGnKi_AjKyz1JeBA,
109870637082582441948,,,,,,,,,,,http://www.youtube.com/user/sciencestar1129,
116593933598850301557,,,,,,,,,,,http://www.youtube.com/user/zenixls2,
102114292287326032166,,,,,,,,,,,http://www.youtube.com/user/ebilala,
106730519442601855252,,,,,,,,,,,http://www.youtube.com/channel/UCujemSEm32wf1A88F6t9FOQ,
116819083985496988602,,,,,,,,,,,http://www.youtube.com/channel/UCDarjHf0B9Mqf_1pXbaeqFQ,
117568562234710651886,,,,,,,,,,,http://www.youtube.com/channel/UCxojW4quunQDS32Wg8OiHhA,
102566493507718202350,,,,,,,,,,,http://www.youtube.com/channel/UCzhHoCeIsuG6jGaMe3_KVgQ,
116320991527479122474,,,,,,,,,,,,
112329576481115126274,,,,,,,,,,,http://www.youtube.com/user/gurdun32,
112498205737102895420,,,,,,,,,,,http://www.youtube.com/channel/UCYilZqStTHpXKICBFZ49lpA,
106217593194139967484,,,,,,,,,,,http://www.youtube.com/channel/UCWxj7CXqreNgUTyqbAY8s5Q,
110690138521356007901,,,,,,,,,,,http://www.youtube.com/user/kyo22222,
103159588896427358688,,,,,,,,,,,http://www.youtube.com/user/skif527p,
111909635417375781963,,,,,,,,,,,,
102635861512321161715,,,,,,,,,,,http://www.youtube.com/channel/UCb7nF4Anivct9yliPuZLc5w,
106378875033525539627,,,,,,,,,,,http://www.youtube.com/user/kw0006667,
108999387310363281634,,,,,,,,,,,http://www.youtube.com/user/olala7846,
100321783787115346681,,,,,,,,,,,http://www.youtube.com/user/aquabuser,
111727007455702850516,,,,,,,,,,,http://www.youtube.com/channel/UCaMTlTF25blJmrpz0J_egqA,
104354826611889934659,,,,,,,,,,,http://www.youtube.com/user/wantinglu,
114762283464321243481,,,,,,,,,,,http://www.youtube.com/channel/UCD-P8jWkI6v9pTuyKyuTsvw,
